date,prior_close_exposure,low,nav_at_low_usd,margin_ratio_at_low,gross_exposure_at_low,debt_usd
2006-02-08 00:00:00+00:00,1.4147439805702724,40.689998626708984,117169.0961287937,0.7072253908579469,1.4139763828146545,48505.23859306055
2006-02-09 00:00:00+00:00,1.4081611139069001,40.630001068115234,116916.75142954839,0.7067443511665578,1.4149387941331149,48513.29585213795
2006-02-10 00:00:00+00:00,1.4137860156869637,40.2599983215332,115402.12723133038,0.7039997448796262,1.4204550602088435,48521.408353277664
2006-02-13 00:00:00+00:00,1.4103211702559435,40.29999923706055,115556.8954998872,0.7042441818396558,1.4199620327536944,48529.50873283887
2006-02-14 00:00:00+00:00,1.4171692116058363,40.40999984741211,115996.76914726639,0.7050005959043046,1.418438517370754,48537.51610177978
2006-02-15 00:00:00+00:00,1.4113632200661272,40.72999954223633,117291.66509539235,0.7072699171953719,1.4138873656120259,48545.538274579936
2006-02-16 00:00:00+00:00,1.407800179436053,41.150001525878906,118993.66391356787,0.7102094083644619,1.4080354163469837,48553.6291976257
2006-02-17 00:00:00+00:00,1.4026620268054784,41.20000076293945,119189.17666041639,0.7105130115839917,1.407433760812679,48561.69449492019
2006-02-21 00:00:00+00:00,1.4072946481885587,40.61000061035156,116778.85182567706,0.7062584302149736,1.4159123023786298,48569.76113195018
2006-02-22 00:00:00+00:00,1.4138919992664378,40.68000030517578,117055.7152672892,0.7067146845154227,1.414998190798421,48577.910058540096
2006-02-23 00:00:00+00:00,1.406791402864246,41.08000183105469,118676.28785997228,0.7095221189906256,1.409399331232424,48585.99288301929
2006-02-24 00:00:00+00:00,1.4084184755027784,41.0099983215332,118383.20278260799,0.7089780240550086,1.4104809543749854,48594.05006017238
2006-02-27 00:00:00+00:00,1.4069815653829787,41.33000183105469,119678.06442389442,0.7111833360544876,1.4061071868581922,48602.122071821264
2006-02-28 00:00:00+00:00,1.4007893730363645,40.970001220703125,118204.15029999266,0.7085968027560713,1.411239785602366,48610.24942667883
2006-03-01 00:00:00+00:00,1.4094065268238603,41.150001525878906,118928.91497058287,0.7098229566242834,1.4088019986782567,48618.37814061073
2006-03-02 00:00:00+00:00,1.7132492032059985,41.40999984741211,119672.59093368133,0.5811028463563634,1.7208657749143883,86267.87499942079
2006-03-03 00:00:00+00:00,1.712574370391594,41.38999938964844,119558.74655495178,0.5808305771245112,1.7216724452604577,86282.25297858736
2006-03-06 00:00:00+00:00,1.7198757523888932,40.959999084472656,117405.8620497484,0.5763594010138244,1.7350285225520494,86296.65732137629
2006-03-07 00:00:00+00:00,1.7310030876080194,40.650001525878906,115849.77353719792,0.5730574472734034,1.7450257469961892,86311.06406889022
2006-03-08 00:00:00+00:00,1.738683791191933,40.5,115089.37587347307,0.5714046228001171,1.7500733457485693,86325.47322153061
2006-03-09 00:00:00+00:00,1.7382696846161012,40.470001220703125,114925.77420159816,0.5710153176815812,1.75126650552943,86339.884779699
2006-03-10 00:00:00+00:00,1.7496445542973584,40.189998626708984,113518.84961489431,0.5679544778629995,1.7607044912518808,86354.29874379694
2006-03-13 00:00:00+00:00,1.7485704323828508,40.619998931884766,115642.9134068796,0.5724567157518731,1.7468569631270465,86368.71511422611
2006-03-14 00:00:00+00:00,1.7449347706460059,40.63999938964844,115727.93703797071,0.5725956661775321,1.7464330575110432,86383.15788269798
2006-03-15 00:00:00+00:00,1.7237293378101084,41.31999969482422,119095.29754970656,0.5795592504626306,1.72544912224549,86397.57907100007
2006-03-16 00:00:00+00:00,1.7135307703862666,41.33000183105469,119130.71263659673,0.5795912937120292,1.7253537291691126,86411.90666952936
2006-03-17 00:00:00+00:00,1.724144617139776,41.22999954223633,118727.02587157307,0.5790283084782738,1.7270312787090991,86318.26143673807
2006-03-20 00:00:00+00:00,1.7203926067223785,41.400001525878906,119557.85463236597,0.5806859178992118,1.7221013445922198,86332.88758659262
2006-03-21 00:00:00+00:00,1.7176238010774794,41.08000183105469,117951.9214605239,0.5773485822120002,1.7320558685165415,86347.3963079787
2006-03-22 00:00:00+00:00,1.7311311058550582,40.86000061035156,116843.3228623375,0.5750016201071158,1.7391255346614716,86361.88348224816
2006-03-23 00:00:00+00:00,1.7282764036720948,40.81999969482422,116629.80450066784,0.5745133017997627,1.7406037368801146,86376.46904479183
2006-03-24 00:00:00+00:00,1.732174159297012,41.02000045776367,117609.71753835694,0.5765156272965913,1.7345583582690034,86391.20103145669
2006-03-27 00:00:00+00:00,1.7259630020292394,41.2400016784668,118688.97447520768,0.5787023433909432,1.7280040618816859,86406.05551852292
2006-03-28 00:00:00+00:00,1.7258750205984463,40.9900016784668,117430.62388291472,0.5760590051028173,1.7359332831217804,86421.1045731924
2006-03-29 00:00:00+00:00,1.7312878301040548,41.16999816894531,118310.89990175326,0.5778397952422565,1.7305834735400232,86435.98820786891
2006-03-30 00:00:00+00:00,1.7082548214233673,41.790000915527344,121379.43918640577,0.5840315164376986,1.7122363637145854,86450.85039584129
2006-03-31 00:00:00+00:00,1.7047290587319435,41.84000015258789,121613.06285735645,0.5844563572593797,1.710991740579534,86465.88323816014
2006-04-03 00:00:00+00:00,1.708384575218478,41.900001525878906,121895.85016046072,0.5849765001486001,1.7094703799998334,86481.49513374481
2006-04-04 00:00:00+00:00,1.7071623264775575,41.93000030517578,122029.73785405612,0.5852000447585529,1.7088173675936558,86496.79755385595
2006-04-05 00:00:00+00:00,1.700820248511888,42.209999084472656,123407.18867336701,0.5878799573444087,1.701027543985738,86511.83838587506
2006-04-06 00:00:00+00:00,1.6899064412934381,42.439998626708984,124535.98036397486,0.590042128053575,1.6947942400295888,86526.88183332772
2006-04-07 00:00:00+00:00,1.6868400384850846,42.29999923706055,123824.68847496882,0.5886137763237957,1.6989068897529527,86541.92789666874
2006-04-10 00:00:00+00:00,1.698345919601299,42.09000015258789,122765.27105678702,0.5864893600413966,1.705060770291581,86556.97657635299
2006-04-11 00:00:00+00:00,1.70023850425063,41.709999084472656,120860.34802395046,0.5826492585039439,1.716298416937282,86572.07596004465
2006-04-12 00:00:00+00:00,1.7101618235883769,41.79999923706055,121292.93150984618,0.583475677081613,1.7138675000159882,86587.08178654438
2006-04-13 00:00:00+00:00,1.7100825796333692,41.790000915527344,121228.1031603244,0.5833033452631042,1.7143738470228402,86602.18642192268
2006-04-17 00:00:00+00:00,1.7054030963284112,41.38999938964844,119223.60961666683,0.5792024421123202,1.7265120574303068,86617.38991687231
2006-04-18 00:00:00+00:00,1.7184207709830461,41.77000045776367,121098.32334334849,0.5829578946830214,1.7153897547673522,86632.49983933559
2006-04-19 00:00:00+00:00,1.6956766961272898,42.29999923706055,123719.1483614964,0.5881120802120611,1.7003561627902977,86647.46801014116
2006-04-20 00:00:00+00:00,1.6906393961478592,42.380001068115234,124102.09134025771,0.5888188094139474,1.698315311963798,86662.3906296318
2006-04-21 00:00:00+00:00,1.6949733393496849,41.81999969482422,121302.09165816562,0.58324067276011,1.7145580661712618,86677.38803778798
2006-04-24 00:00:00+00:00,1.7093234393622725,41.720001220703125,120789.75455103336,0.582169332863629,1.7177132898449088,86692.4121183812
2006-04-25 00:00:00+00:00,1.7106907469532666,41.650001525878906,120426.53270975688,0.5813942050553442,1.7200033837709268,86707.51104682514
2006-04-26 00:00:00+00:00,1.713520942893034,41.70000076293945,120660.15992111167,0.5818236514622755,1.7187338422677345,86722.54034873993
2006-04-27 00:00:00+00:00,1.714025092539369,41.5,119650.50707935845,0.5797356195688493,1.724924200351364,86737.54816613917
2006-04-28 00:00:00+00:00,1.7027258609137124,41.779998779296875,121027.84375352276,0.5824791856651458,1.716799543417295,86752.70314330485
2006-05-01 00:00:00+00:00,1.714743664054807,41.310001373291016,118675.12345236957,0.5776543134846835,1.7311391547784485,86768.02945419353
2006-05-02 00:00:00+00:00,1.7271777290669588,41.400001525878906,119107.43195068897,0.5784982397315457,1.7286137300332216,86783.31026826962
2006-05-03 00:00:00+00:00,1.72407882620795,41.279998779296875,118495.47058048919,0.5771990560202431,1.7325045659203724,86798.47324109149
2006-05-04 00:00:00+00:00,1.7261048698111252,41.529998779296875,119723.55827460844,0.5796705483622985,1.7251178325778809,86813.68708459569
2006-05-05 00:00:00+00:00,1.7161927460209279,41.939998626708984,121747.30729748089,0.5837064477517369,1.7131899156702854,86828.95182457472
2006-05-08 00:00:00+00:00,1.7068377484429844,42.06999969482422,122378.56198497323,0.5849198699273065,1.7096358858937026,86844.21924860388
2006-05-09 00:00:00+00:00,1.7059066034085184,41.970001220703125,121865.85823291173,0.5838571559079274,1.7127476984416667,86859.60997412627
2006-05-10 00:00:00+00:00,1.7107174576904034,41.54999923706055,119761.94960823427,0.5795773102896031,1.7253953566614264,86874.76215053287
2006-05-11 00:00:00+00:00,1.7217986002971917,40.630001068115234,115171.21291758894,0.5699813488837183,1.754443372504123,86890.15828893622
2006-05-12 00:00:00+00:00,1.7508767571272645,40.18000030517578,112917.60199096441,0.56508691206662,1.7696392867122475,86905.82265358331
2006-05-15 00:00:00+00:00,1.7693005221743845,39.790000915527344,110962.3391580794,0.5607447189867054,1.7833426979161775,86921.53812317982
2006-05-16 00:00:00+00:00,1.77056447928441,39.77000045776367,110847.15444703912,0.5604443441871756,1.7842984952418806,86937.25643465712
2006-05-17 00:00:00+00:00,1.7811443155174822,39.22999954223633,108145.96986650795,0.5543136517955244,1.8040327831739578,86952.90514081536
2006-05-18 00:00:00+00:00,1.8007188068821285,39.0,106986.53151269161,0.5516048027666972,1.8128921194744432,86968.5083565712
2006-05-19 00:00:00+00:00,1.8110071885687047,38.75,105727.52732772597,0.548630447958383,1.8227205648561746,86984.21100391335
2006-05-22 00:00:00+00:00,1.8001384974739436,38.619998931884766,105065.29973366215,0.5470292945353062,1.8280556635444651,86999.91648645572
2006-05-23 00:00:00+00:00,1.814560706728314,38.56999969482422,104800.93490213813,0.5463602050954544,1.8302943564956207,87015.62480471021
2006-05-24 00:00:00+00:00,1.8295070726607325,38.22999954223633,103094.4779236819,0.5422438671409239,1.8441886770848617,87031.1909331475
2006-05-25 00:00:00+00:00,1.8196736173130719,38.81999969482422,106013.19809960287,0.5491208654985942,1.8210927007700095,87046.66314486896
2006-05-26 00:00:00+00:00,1.8008065960152702,39.22999954223633,108036.4709242023,0.5537524033398297,1.8058612368429123,87062.40408312099
2006-05-30 00:00:00+00:00,1.7963302861616566,38.61000061035156,104937.39300611726,0.5465048243586504,1.8298100134313506,87078.09949985708
2006-05-31 00:00:00+00:00,1.8286319424865807,38.540000915527344,104573.49928193088,0.5455988648663163,1.8328483880644106,87093.87031121095
2006-06-01 00:00:00+00:00,1.8219039858369663,38.84000015258789,106049.61108697558,0.5490266112460794,1.8214053372210581,87109.71655705923
2006-06-02 00:00:00+00:00,1.575208578388589,39.310001373291016,108583.75308971471,0.6307752912431318,1.5853506215013593,63559.56735601465
2006-06-05 00:00:00+00:00,1.5776627177650737,38.779998779296875,106251.38361784499,0.6256618671016543,1.5983074126483805,63570.99042270335
2006-06-06 00:00:00+00:00,1.5983074126483805,38.349998474121094,104356.86375436437,0.6213961397202954,1.6092793889098231,63582.48617680479
2006-06-07 00:00:00+00:00,1.5992213109741502,38.45000076293945,104783.32354085267,0.6223127513290851,1.6069090627892182,63593.94868611833
2006-06-08 00:00:00+00:00,1.6066555708017907,37.4900016784668,100567.9051555707,0.6125715562370487,1.6324623463467294,63605.41326186758
2006-06-09 00:00:00+00:00,1.6083562436669112,38.11000061035156,103271.43692236362,0.6188054747419264,1.616016730325554,63616.93290893612
2006-06-12 00:00:00+00:00,1.6149736126375285,37.38999938964844,100106.9768220362,0.6113948431020273,1.6356042437752845,63628.41929960024
2006-06-13 00:00:00+00:00,1.6353262645465623,37.15999984741211,99088.27446007653,0.6089188875786665,1.642254855940578,63639.92543875691
2006-06-14 00:00:00+00:00,1.6397104199981793,37.20000076293945,99251.95283630415,0.6092688785810588,1.641311472085895,63651.41598085002
2006-06-15 00:00:00+00:00,1.629370944683513,37.79999923706055,101867.92717423086,0.6154015153686019,1.6249553747053067,63662.908597624344
2006-06-16 00:00:00+00:00,1.6029244542853591,38.20000076293945,103693.44578046375,0.6198702854241316,1.61324074328837,63589.04576454388
2006-06-19 00:00:00+00:00,1.609636344765584,37.90999984741211,102412.12080643732,0.6168938780573401,1.6210243537334155,63600.4211382862
2006-06-20 00:00:00+00:00,1.6178540633416032,37.939998626708984,102532.0940672102,0.617128210680896,1.620408827035585,63611.81621374014
2006-06-21 00:00:00+00:00,1.6167211396269856,38.130001068115234,103352.79396949513,0.6189681287265448,1.6155920694291386,63623.160320964926
2006-06-22 00:00:00+00:00,1.6015731220294367,37.9900016784668,102728.3910032429,0.6174958688996556,1.6194440325276123,63634.48877812207
2006-06-23 00:00:00+00:00,1.6142076039022204,37.93000030517578,102454.18341778175,0.6168218269061239,1.6212137060970013,63645.942986102134
2006-06-26 00:00:00+00:00,1.615426635247248,38.06999969482422,103055.80165713934,0.6181622156660075,1.617698355960823,63657.39925583963
2006-06-27 00:00:00+00:00,1.6130096261562854,37.4900016784668,100504.37241667809,0.6121845704618628,1.6334942895498814,63668.946000760196
2006-06-28 00:00:00+00:00,1.6323921992556427,37.380001068115234,100011.13509025634,0.610972875878519,1.636733870651947,63680.47715431368
2006-06-29 00:00:00+00:00,1.6249669034468217,37.900001525878906,102276.67691528419,0.6162405389187231,1.62274296617135,63692.081152372906
2006-06-30 00:00:00+00:00,1.5957066318638435,38.68000030517578,105680.74580034602,0.6239104846362141,1.6027940299529888,63703.72264942798
2006-07-03 00:00:00+00:00,1.6005543456463693,38.810001373291016,106238.4458939482,0.6251020658084603,1.599738754193165,63715.313187854474
2006-07-05 00:00:00+00:00,1.1329899278867703,38.09000015258789,104140.69014139159,0.8797935541138848,1.1366302870986427,14228.772392669116
2006-07-06 00:00:00+00:00,1.1363860905502943,38.0099983215332,103889.40650212721,0.8795179625418723,1.136986443244349,14231.440287492742
2006-07-07 00:00:00+00:00,1.1365778908333413,37.56999969482422,102519.39102978053,0.8780841238472866,1.1388430479969782,14234.104729368788
2006-07-10 00:00:00+00:00,1.1383398402324851,37.16999816894531,101273.6789839963,0.8767491347944315,1.1405771164341858,14236.761762251605
2006-07-11 00:00:00+00:00,1.1397622597923995,37.08000183105469,100991.33861530286,0.8764268630896983,1.1409965190645401,14239.42720042598
2006-07-12 00:00:00+00:00,1.1386080524911115,36.84000015258789,100242.83334403165,0.8755984998317645,1.1420759631179562,14242.097093026063
2006-07-13 00:00:00+00:00,1.141680660957571,36.310001373291016,98593.11722290968,0.8737589379987811,1.1444804241892572,14244.775398507167
2006-07-14 00:00:00+00:00,1.1444804241892572,35.790000915527344,96974.47559572903,0.8719007053479818,1.1469195905752743,14247.450250776441
2006-07-17 00:00:00+00:00,1.1462167561289067,35.869998931884766,97220.4041309715,0.8721623944998295,1.1465754615268449,14250.125605323532
2006-07-18 00:00:00+00:00,1.1458296370321495,35.540000915527344,96192.21004812568,0.8709510899367788,1.1481700999680575,14252.809378979202
2006-07-19 00:00:00+00:00,1.1453065532746156,36.09000015258789,97898.74127545931,0.8728940290912219,1.1456144350547446,14255.469903396612
2006-07-20 00:00:00+00:00,1.1432051668443983,36.040000915527344,97740.69738160807,0.8726938969287954,1.1458771552307438,14258.134884297999
2006-07-21 00:00:00+00:00,1.1456918624519281,35.619998931884766,96432.81899289867,0.8711686915950899,1.14788330853468,14260.80432399578
2006-07-24 00:00:00+00:00,1.1475030274709825,35.79999923706055,96989.52658509751,0.8717924846860999,1.1470619643619238,14263.47030213746
2006-07-25 00:00:00+00:00,1.1442427498356824,36.2400016784668,98354.21903161275,0.8733253847742926,1.1450485894881506,14266.140740744026
2006-07-26 00:00:00+00:00,1.1433277261765187,36.22999954223633,98320.46519766004,0.8732666904424009,1.1451255509280853,14268.811679316043
2006-07-27 00:00:00+00:00,1.1434928067487757,36.25,98379.94769513916,0.8733128996681214,1.14506495939774,14271.483117947115
2006-07-28 00:00:00+00:00,1.1446081780710822,36.5,99154.1702828534,0.8741569584999151,1.1439593202072498,14274.166949633463
2006-07-31 00:00:00+00:00,1.1412587019629075,36.88999938964844,100363.46202902473,0.8754639846845289,1.1422514432279556,14276.847320982894
2006-08-01 00:00:00+00:00,1.14133244990496,36.2599983215332,98402.95382921468,0.8732762603804617,1.1451130018859421,14279.548024601116
2006-08-02 00:00:00+00:00,1.1441117461041548,36.61000061035156,99487.94458082937,0.8744641730388976,1.1435574273155709,14282.233372937962
2006-08-03 00:00:00+00:00,1.1423127459737394,36.47999954223633,99081.27200468132,0.8739931884771148,1.144173676848037,14284.911291695389
2006-08-04 00:00:00+00:00,1.1413365985421722,36.619998931884766,99513.65134587244,0.8744513107293284,1.1435742479086215,14287.59764862441
2006-08-07 00:00:00+00:00,1.142109758314693,36.529998779296875,99231.28563614305,0.8741183939414685,1.1440097896703918,14290.276573183528
2006-08-08 00:00:00+00:00,1.1432025470802287,36.2599983215332,98389.54982329607,0.8731573066325584,1.1452690052570556,14292.952030519727
2006-08-09 00:00:00+00:00,1.144266537468284,36.43000030517578,98915.1684541369,0.8737255158008339,1.144524203443259,14295.635929289903
2006-08-10 00:00:00+00:00,1.144071579527961,36.310001373291016,98539.5762603902,0.8732844434714939,1.1451022716318917,14298.316361026647
2006-08-11 00:00:00+00:00,1.142938516531522,36.369998931884766,98723.34925150644,0.8734697942251879,1.144859280322396,14300.993323589793
2006-08-14 00:00:00+00:00,1.1441333534386295,36.70000076293945,99746.19395159776,0.8745840618041835,1.1434006674408121,14303.67078733982
2006-08-15 00:00:00+00:00,1.14308861069039,37.09000015258789,100955.48015760399,0.875879501064426,1.1417095602588423,14306.356698854333
2006-08-16 00:00:00+00:00,1.1390977054090976,37.84000015258789,103283.52094791271,0.8783168285516711,1.138541318454506,14309.035166747395
2006-08-17 00:00:00+00:00,1.1354839568870845,38.439998626708984,105145.44046637585,0.8801939515972195,1.1361132375260905,14311.686312985235
2006-08-18 00:00:00+00:00,1.134956508959619,38.279998779296875,104645.55726830392,0.8796708048925816,1.1367888924335872,14314.34987682682
2006-08-21 00:00:00+00:00,1.1347480827978005,38.2599983215332,104580.71939159185,0.8795853291503368,1.136899362528001,14317.033817428723
2006-08-22 00:00:00+00:00,1.1362515666957496,38.20000076293945,104391.58897102551,0.8793736241483697,1.1371730656220795,14319.71428431565
2006-08-23 00:00:00+00:00,1.136240250456626,37.91999816894531,103518.76475140417,0.8784601640674214,1.138355546334427,14322.395253045548
2006-08-24 00:00:00+00:00,1.137447783388746,37.91999816894531,103516.07930229418,0.878437375348184,1.1383850779386893,14325.080702155496
2006-08-25 00:00:00+00:00,1.137027561289042,38.060001373291016,103948.47090243388,0.8788618326833783,1.1378352806000886,14327.76665478715
2006-08-28 00:00:00+00:00,1.1367721689570698,38.2400016784668,104505.15801652662,0.8794094381720964,1.1371267541528303,14330.453111034923
2006-08-29 00:00:00+00:00,1.1356344360362907,38.18000030517578,104316.00924823771,0.8791972790935966,1.1374011541879934,14333.140070993242
2006-08-30 00:00:00+00:00,1.135186162684047,38.599998474121094,105618.52684169046,0.8804893694933538,1.135732053841166,14335.819571900958
2006-08-31 00:00:00+00:00,1.1345052043085122,38.7599983215332,106113.05850975103,0.8809603892374631,1.1351248162991465,14338.50753807069
2006-09-01 00:00:00+00:00,1.134690912693016,38.900001525878906,106545.42369484641,0.8813663819376959,1.1346019322877807,14341.21990574664
2006-09-05 00:00:00+00:00,1.7176265335898464,38.849998474121094,105884.3275242803,0.5796464306541739,1.7251896106242317,76786.21424854147
2006-09-06 00:00:00+00:00,1.7060637917664405,38.61000061035156,104741.45211239786,0.5769541098498616,1.7332401016438306,76800.63299321702
2006-09-07 00:00:00+00:00,1.7312705354840254,38.36000061035156,103551.65116978547,0.5741176679826365,1.741803215208217,76814.94777786659
2006-09-08 00:00:00+00:00,1.7374501011889414,38.459999084472656,104007.47833063506,0.5751455801407753,1.7386902282292342,76829.30790560396
2006-09-11 00:00:00+00:00,1.730108451024695,38.31999969482422,103334.84613973172,0.573513690432856,1.7436375394025136,76843.67071788742
2006-09-12 00:00:00+00:00,1.7225946668294132,38.95000076293945,106282.68943722117,0.5803333839106679,1.7231474661363484,76858.05756068292
2006-09-13 00:00:00+00:00,1.7005239274340582,39.630001068115234,109465.68773384871,0.5874574491094252,1.7022509485852664,76872.38304863383
2006-09-14 00:00:00+00:00,1.6927292897670785,39.7599983215332,110062.4926964514,0.5887290640537742,1.6985742017123526,76886.81797389517
2006-09-15 00:00:00+00:00,1.6917768713368497,40.0,111257.63820923351,0.5915511927531453,1.690470769479626,76820.14706481529
2006-09-18 00:00:00+00:00,1.6872757479548193,39.939998626708984,110961.11129660945,0.5908608858839356,1.6924457581990504,76834.55084238996
2006-09-19 00:00:00+00:00,1.6872041359502334,39.52000045776367,108971.93936832833,0.5864354673910126,1.705217463140302,76848.91463481133
2006-09-20 00:00:00+00:00,1.6953169663646992,40.189998626708984,112107.90987833978,0.5932541072469207,1.685618334174947,76863.23841862242
2006-09-21 00:00:00+00:00,1.6787856992273718,40.08000183105469,111576.34188008786,0.5920615736803904,1.6890135155770556,76877.6075740268
2006-09-22 00:00:00+00:00,1.686122168570659,39.70000076293945,109775.20470123657,0.5880797562902651,1.7004496232079427,76892.00077055593
2006-09-25 00:00:00+00:00,1.695386207654156,39.68000030517578,109666.7036882974,0.5877946275137444,1.7012744812415235,76906.46073847862
2006-09-26 00:00:00+00:00,1.6754984078607251,40.400001525878906,113037.58278699155,0.5950644006619266,1.6804903786676515,76920.98751439588
2006-09-27 00:00:00+00:00,1.6701759785100458,40.5,113493.34739041957,0.5959884884340321,1.6778847568474244,76935.41019955484
2006-09-28 00:00:00+00:00,1.6717619913874342,40.43000030517578,113149.68045696082,0.595212545561369,1.6800721145029958,76949.94244370364
2006-09-29 00:00:00+00:00,1.668952717175665,40.619998931884766,114028.55124071403,0.5970300463617042,1.6749575772509124,76964.43468286388
2006-10-02 00:00:00+00:00,1.6741235845866225,40.08000183105469,111474.89152866104,0.5915232440156596,1.6905506421207122,76979.05792545361
2006-10-03 00:00:00+00:00,1.6888075035995278,39.880001068115234,110519.89437705754,0.5893968211170932,1.6966498022583223,76993.66256338781
2006-10-04 00:00:00+00:00,1.6841343312618902,40.13999938964844,111727.95577755023,0.5919799265867001,1.6892464678083003,77008.09887511845
2006-10-05 00:00:00+00:00,1.6571654377202372,41.18000030517578,116603.58626317247,0.6022101229101102,1.660549967455905,77022.49511138038
2006-10-06 00:00:00+00:00,1.652134995490662,41.2400016784668,116871.31047066355,0.6027146234798751,1.6591600088053784,77036.8940389387
2006-10-09 00:00:00+00:00,1.6546824168096081,41.31999969482422,117233.0764940135,0.6034097756177565,1.6572485902738714,77051.2742591593
2006-10-10 00:00:00+00:00,1.6512410582626806,41.310001373291016,117171.68203522457,0.6032397401986279,1.6577157195756558,77065.65716368766
2006-10-11 00:00:00+00:00,1.6496344027093464,41.16999816894531,116498.88068801013,0.6018155350711343,1.661638727690538,77080.17119578682
2006-10-12 00:00:00+00:00,1.6519035462646985,41.70000076293945,118976.47100760888,0.6068027067840431,1.6479821016287803,77094.62372788605
2006-10-13 00:00:00+00:00,1.6354260966523773,42.13999938964844,121030.86494653612,0.6108352639769575,1.6371026019180892,77109.07896983503
2006-10-16 00:00:00+00:00,1.6300047882674453,42.400001525878906,122239.0083197024,0.6131495798475167,1.6309234041205551,77123.45124538746
2006-10-17 00:00:00+00:00,1.6292291728668569,41.7599983215332,119215.22377201034,0.60714683443943,1.64704803397894,77137.97616203867
2006-10-18 00:00:00+00:00,1.6409806014205597,41.650001525878906,118683.64726749479,0.6060359004789085,1.6500672636881224,77152.35382370665
2006-10-19 00:00:00+00:00,1.646227041206189,41.59000015258789,118387.10092852224,0.6053937777448091,1.6518174397582408,77166.77702762981
2006-10-20 00:00:00+00:00,1.6438897209979986,41.63999938964844,118607.79010777058,0.6057940298589355,1.6507260730728213,77181.18149267496
2006-10-23 00:00:00+00:00,1.6415699515359041,41.81999969482422,119439.67010489356,0.6074171631051355,1.6463150216038822,77195.65296420484
2006-10-24 00:00:00+00:00,1.6311585655167984,41.91999816894531,119895.4046517867,0.6082803288158394,1.6439788574894985,77210.10570589869
2006-10-25 00:00:00+00:00,1.6384702638195736,42.04999923706055,120492.20702857777,0.6094182508467688,1.6409091762685633,77224.56115346696
2006-10-26 00:00:00+00:00,1.6315441906807262,42.220001220703125,121277.0458864868,0.6109179101353917,1.63688113150649,77239.0622099502
